year,origin_geoid,dest_geoid,flow,origin_name,dest_name
2018,24031,25027,594,Montgomery,Worcester
2018,05131,24013,113,Sebastian,Carroll
2018,37175,24013,272,Transylvania,Carroll
2018,24013,27077,220,Carroll,Lake of the Woods
2018,02170,24013,400,Matanuska-Susitna,Carroll
2018,29113,24013,871,Lincoln,Carroll
2018,25021,29073,44,Norfolk,Gasconade
2018,25021,12095,878,Norfolk,Orange
2018,25021,12117,524,Norfolk,Seminole
2018,41059,25021,537,Umatilla,Norfolk
2018,25019,26089,409,Nantucket,Leelanau
2018,01133,25019,807,Winston,Nantucket
2018,25019,72045,201,Nantucket,Comerío
2018,25019,49049,753,Nantucket,Utah
2018,25019,47023,605,Nantucket,Chester
2018,51087,25003,794,Henrico,Berkshire
2018,69085,25003,601,Northern Islands,Berkshire
2018,33007,25003,891,Coos,Berkshire
2018,25003,28099,648,Berkshire,Neshoba
2018,25003,25015,441,Berkshire,Hampshire
2018,25001,54007,236,Barnstable,Braxton
2018,02013,25001,791,Aleutians East,Barnstable
2018,25027,40067,41,Worcester,Jefferson
2018,25027,44005,650,Worcester,Newport
2018,25027,34023,116,Worcester,Middlesex
2018,25015,54083,859,Hampshire,Randolph
2018,12069,25015,361,Lake,Hampshire
2018,25015,32011,29,Hampshire,Eureka
2018,13319,25007,635,Wilkinson,Dukes
2018,39071,25007,910,Highland,Dukes
2018,39107,25007,285,Mercer,Dukes
2018,51127,25007,750,New Kent,Dukes
2018,25011,13119,195,Franklin,Franklin
2018,08123,25011,757,Weld,Franklin
2018,28103,25005,974,Noxubee,Bristol
2018,44009,25005,754,Washington,Bristol
2018,25005,55037,61,Bristol,Florence
2018,27001,25005,137,Aitkin,Bristol
2018,25009,40025,227,Essex,Cimarron
2018,25009,02170,648,Essex,Matanuska-Susitna
2018,25009,42085,180,Essex,Mercer
2018,26035,26051,174,Clare,Gladwin
2018,06091,26051,723,Sierra,Gladwin
2018,26051,55047,942,Gladwin,Green Lake
2018,26121,53037,685,Muskegon,Kittitas
2018,05101,26121,843,Newton,Muskegon
2018,33005,26121,48,Cheshire,Muskegon
2018,26087,26121,314,Lapeer,Muskegon
2018,26035,40135,872,Clare,Sequoyah
2018,26035,38077,820,Clare,Richland
2018,26087,50017,940,Lapeer,Orange
2018,34009,26087,541,Cape May,Lapeer
2018,26087,38021,441,Lapeer,Dickey
2018,24023,26127,657,Garrett,Oceana
2018,26127,23019,656,Oceana,Penobscot
2018,13215,26127,322,Muscogee,Oceana
2018,48167,26127,364,Galveston,Oceana
2018,40135,26127,442,Sequoyah,Oceana
2018,23017,26059,419,Oxford,Hillsdale
2018,12077,26059,220,Liberty,Hillsdale
2018,26059,46029,482,Hillsdale,Codington
2018,26059,40047,102,Hillsdale,Garfield
2018,46011,26059,224,Brookings,Hillsdale
2018,37199,26117,266,Yancey,Montcalm
2018,26117,15001,767,Montcalm,Hawaii
2018,45033,26117,174,Dillon,Montcalm
2018,25011,26089,192,Franklin,Leelanau
2018,53063,26089,738,Spokane,Leelanau
2018,26065,37193,228,Ingham,Wilkes
2018,02068,26065,331,Denali,Ingham
2018,26045,78020,822,Eaton,St. John
2018,26045,05027,107,Eaton,Columbia
2018,18171,27167,149,Warren,Wilkin
2018,27167,02170,821,Wilkin,Matanuska-Susitna
2018,24047,27167,495,Worcester,Wilkin
2018,50013,27167,557,Grand Isle,Wilkin
2018,47147,27167,831,Robertson,Wilkin
2018,31017,27133,91,Brown,Rock
2018,27133,22001,513,Rock,Acadia
2018,60050,27133,192,Western,Rock
2018,27001,08047,707,Aitkin,Gilpin
2018,40037,27001,591,Creek,Aitkin
2018,51540,27001,180,Charlottesville,Aitkin
2018,27001,04023,34,Aitkin,Santa Cruz
2018,27119,41059,408,Polk,Umatilla
2018,12015,27119,322,Charlotte,Polk
2018,78020,27119,932,St. John,Polk
2018,27119,49015,391,Polk,Emery
2018,36023,27057,764,Cortland,Hubbard
2018,51680,27057,582,Lynchburg,Hubbard
2018,27077,46005,361,Lake of the Woods,Beadle
2018,27077,04021,45,Lake of the Woods,Pinal
2018,27077,25003,661,Lake of the Woods,Berkshire
2018,27077,45053,487,Lake of the Woods,Jasper
2018,27077,45069,216,Lake of the Woods,Marlboro
2018,27017,47113,715,Carlton,Madison
2018,27017,42029,501,Carlton,Chester
2018,27017,23021,834,Carlton,Piscataquis
2018,27017,22095,403,Carlton,St. John the Baptist
2018,53059,27017,93,Skamania,Carlton
2018,26045,27031,341,Eaton,Cook
2018,27031,22125,548,Cook,West Feliciana
2018,27083,35049,990,Lyon,Santa Fe
2018,27083,29033,223,Lyon,Carroll
2018,27083,04019,517,Lyon,Pima
2018,11001,27083,753,District of Columbia,Lyon
2018,27115,32510,43,Pine,Carson City
2018,27115,50003,565,Pine,Bennington
2018,21177,27115,707,Muhlenberg,Pine
2018,28081,38071,130,Lee,Ramsey
2018,12015,28081,302,Charlotte,Lee
2018,38043,28081,267,Kidder,Lee
2018,04019,28081,956,Pima,Lee
2018,54069,28153,158,Ohio,Wayne
2018,38051,28153,215,McIntosh,Wayne
2018,28153,55061,450,Wayne,Kewaunee
2018,41031,28153,337,Jefferson,Wayne
2018,36043,28123,152,Herkimer,Scott
2018,28123,53009,183,Scott,Clallam
2018,28123,08123,75,Scott,Weld
2018,28123,19189,242,Scott,Winnebago
2018,28123,22001,964,Scott,Acadia
2018,46029,28059,586,Codington,Jackson
2018,51680,28059,652,Lynchburg,Jackson
2018,28059,23003,100,Jackson,Aroostook
2018,12035,28059,866,Flagler,Jackson
2018,28103,06087,335,Noxubee,Santa Cruz
2018,28103,22003,449,Noxubee,Allen
2018,46102,28103,566,Oglala Lakota,Noxubee
2018,28103,22037,614,Noxubee,East Feliciana
2018,28067,55061,799,Jones,Kewaunee
2018,28067,33003,80,Jones,Carroll
2018,28067,12077,266,Jones,Liberty
2018,28067,53049,715,Jones,Pacific
2018,28067,15003,880,Jones,Honolulu
2018,28079,37151,160,Leake,Randolph
2018,35031,28079,114,McKinley,Leake
2018,28079,39047,161,Leake,Fayette
2018,50013,28039,41,Grand Isle,George
2018,28039,32007,468,George,Elko
2018,28091,02170,476,Marion,Matanuska-Susitna
2018,50011,28091,432,Franklin,Marion
2018,28099,50003,99,Neshoba,Bennington
2018,28099,54069,569,Neshoba,Ohio
2018,27133,28099,812,Rock,Neshoba
2018,18167,28099,130,Vigo,Neshoba
2018,47113,28099,883,Madison,Neshoba
2018,09005,29163,21,Litchfield,Pike
2018,60040,29163,500,Swains Island,Pike
2018,29163,16039,325,Pike,Elmore
2018,29181,41037,934,Ripley,Lake
2018,41011,29181,98,Coos,Ripley
2018,29181,18167,195,Ripley,Vigo
2018,39143,29181,200,Sandusky,Ripley
2018,46102,29181,900,Oglala Lakota,Ripley
2018,29025,60020,777,Caldwell,Manu'a
2018,29025,50025,117,Caldwell,Windham
2018,01133,29201,128,Winston,Scott
2018,29201,40037,157,Scott,Creek
2018,29201,39125,593,Scott,Paulding
2018,29225,56043,968,Webster,Washakie
2018,29225,06063,624,Webster,Plumas
2018,29225,22085,413,Webster,Sabine
2018,29225,21089,114,Webster,Greenup
2018,29113,53061,976,Lincoln,Snohomish
2018,29113,41039,11,Lincoln,Lane
2018,29113,49015,816,Lincoln,Emery
2018,29113,24037,252,Lincoln,St. Mary's
2018,40047,29033,282,Garfield,Carroll
2018,29033,56015,664,Carroll,Goshen
2018,29207,28079,236,Stoddard,Leake
2018,29207,08113,623,Stoddard,San Miguel
2018,01027,29073,98,Clay,Gasconade
2018,34023,29073,666,Middlesex,Gasconade
2018,35031,29073,935,McKinley,Gasconade
2018,29073,30061,706,Gasconade,Mineral
2018,08099,29175,374,Prowers,Randolph
2018,29175,04005,390,Randolph,Coconino
2018,30089,24047,420,Sanders,Worcester
2018,39053,30089,209,Gallia,Sanders
2018,30089,49057,769,Sanders,Weber
2018,30089,51117,431,Sanders,Mecklenburg
2018,45023,30089,28,Chester,Sanders
2018,12085,30001,314,Martin,Beaverhead
2018,30001,12069,374,Beaverhead,Lake
2018,16039,30001,759,Elmore,Beaverhead
2018,69100,30047,979,Rota,Lake
2018,21039,30047,748,Carlisle,Lake
2018,27057,30047,464,Hubbard,Lake
2018,30047,18049,184,Lake,Fulton
2018,51127,30079,201,New Kent,Prairie
2018,33015,30079,851,Rockingham,Prairie
2018,47151,30079,572,Scott,Prairie
2018,30079,41031,861,Prairie,Jefferson
2018,30079,16031,878,Prairie,Cassia
2018,30087,02130,89,Rosebud,Ketchikan Gateway
2018,13085,30087,896,Dawson,Rosebud
2018,46121,30087,905,Todd,Rosebud
2018,30087,26035,560,Rosebud,Clare
2018,60010,30061,54,Eastern,Mineral
2018,72017,30061,658,Barceloneta,Mineral
2018,55029,30061,228,Door,Mineral
2018,50003,30061,197,Bennington,Mineral
2018,30099,53023,146,Teton,Garfield
2018,21165,30099,990,Menifee,Teton
2018,02100,30057,475,Haines,Madison
2018,30057,60050,42,Madison,Western
2018,51087,30057,879,Henrico,Madison
2018,30055,42085,862,McCone,Mercer
2018,30055,25009,233,McCone,Essex
2018,24013,30055,342,Carroll,McCone
2018,30035,60050,681,Glacier,Western
2018,47137,30035,902,Pickett,Glacier
2018,17101,30035,18,Lawrence,Glacier
2018,34031,31017,228,Passaic,Brown
2018,22023,31017,265,Cameron,Brown
2018,20087,31169,87,Jefferson,Thayer
2018,31169,20087,22,Thayer,Jefferson
2018,08123,31169,415,Weld,Thayer
2018,31169,12117,323,Thayer,Seminole
2018,16039,31169,434,Elmore,Thayer
2018,31125,25021,872,Nance,Norfolk
2018,18137,31125,782,Ripley,Nance
2018,31125,41011,937,Nance,Coos
2018,31125,22053,371,Nance,Jefferson Davis
2018,45023,31125,920,Chester,Nance
2018,31173,51127,472,Thurston,New Kent
2018,31173,49055,907,Thurston,Wayne
2018,31173,21231,948,Thurston,Wayne
2018,35037,31173,239,Quay,Thurston
2018,37023,31009,953,Burke,Blaine
2018,31009,27001,110,Blaine,Aitkin
2018,04011,31061,677,Greenlee,Franklin
2018,49057,31061,686,Weber,Franklin
2018,41059,31097,456,Umatilla,Johnson
2018,31097,05035,824,Johnson,Crittenden
2018,31043,16039,678,Dakota,Elmore
2018,31043,24033,209,Dakota,Prince George's
2018,50017,31043,663,Orange,Dakota
2018,31035,38051,727,Clay,McIntosh
2018,20025,31035,639,Clark,Clay
2018,53067,31089,822,Thurston,Holt
2018,51145,31089,809,Powhatan,Holt
2018,31089,37175,80,Holt,Transylvania
2018,02110,32029,351,Juneau,Storey
2018,32029,22003,917,Storey,Allen
2018,41011,32029,350,Coos,Storey
2018,32005,60030,992,Douglas,Rose Island
2018,13319,32005,419,Wilkinson,Douglas
2018,32005,35049,70,Douglas,Santa Fe
2018,18137,32005,150,Ripley,Douglas
2018,32005,32027,32,Douglas,Pershing
2018,32031,28081,509,Washoe,Lee
2018,32031,40081,978,Washoe,Lincoln
2018,32031,32510,777,Washoe,Carson City
2018,32031,01005,193,Washoe,Barbour
2018,32031,26051,597,Washoe,Gladwin
2018,32009,37193,545,Esmeralda,Wilkes
2018,32009,46102,589,Esmeralda,Oglala Lakota
2018,37023,32009,121,Burke,Esmeralda
2018,32009,39125,847,Esmeralda,Paulding
2018,50015,32009,44,Lamoille,Esmeralda
2018,41039,32027,606,Lane,Pershing
2018,05027,32027,550,Columbia,Pershing
2018,32027,46093,865,Pershing,Meade
2018,32510,46029,405,Carson City,Codington
2018,69110,32510,564,Saipan,Carson City
2018,32510,13215,890,Carson City,Muscogee
2018,17125,32510,400,Mason,Carson City
2018,32017,49057,38,Lincoln,Weber
2018,17081,32017,119,Jefferson,Lincoln
2018,01045,32017,523,Dale,Lincoln
2018,20025,32007,155,Clark,Elko
2018,15001,32007,831,Hawaii,Elko
2018,19017,32007,568,Bremer,Elko
2018,32007,28091,714,Elko,Marion
2018,32007,25011,230,Elko,Franklin
2018,20125,32011,448,Montgomery,Eureka
2018,25011,32011,544,Franklin,Eureka
2018,32021,27057,955,Mineral,Hubbard
2018,33007,32021,561,Coos,Mineral
2018,42099,32021,633,Perry,Mineral
2018,32021,04027,918,Mineral,Yuma
2018,56023,32021,625,Lincoln,Mineral
2018,33019,21165,967,Sullivan,Menifee
2018,09011,33019,358,New London,Sullivan
2018,51145,33019,619,Powhatan,Sullivan
2018,54087,33019,729,Roane,Sullivan
2018,41019,33009,100,Douglas,Grafton
2018,33009,18049,980,Grafton,Fulton
2018,46121,33005,222,Todd,Cheshire
2018,48423,33005,492,Smith,Cheshire
2018,33005,29207,236,Cheshire,Stoddard
2018,06063,33005,902,Plumas,Cheshire
2018,33007,54087,494,Coos,Roane
2018,33007,39047,631,Coos,Fayette
2018,33011,22003,485,Hillsborough,Allen
2018,33011,21231,948,Hillsborough,Wayne
2018,33011,37177,995,Hillsborough,Tyrrell
2018,33011,36023,243,Hillsborough,Cortland
2018,42041,33015,660,Cumberland,Rockingham
2018,49049,33015,508,Utah,Rockingham
2018,33017,26127,328,Strafford,Oceana
2018,55047,33017,35,Green Lake,Strafford
2018,12085,33017,535,Martin,Strafford
2018,27133,33017,432,Rock,Strafford
2018,34033,33017,125,Salem,Strafford
2018,33001,18167,459,Belknap,Vigo
2018,39047,33001,423,Fayette,Belknap
2018,18049,33001,517,Fulton,Belknap
2018,49049,33013,586,Utah,Merrimack
2018,53061,33013,924,Snohomish,Merrimack
2018,45083,33003,786,Spartanburg,Carroll
2018,15009,33003,129,Maui,Carroll
2018,78010,33003,372,St. Croix,Carroll
2018,37057,33003,555,Davidson,Carroll
2018,42033,33003,932,Clearfield,Carroll
2018,28081,34021,360,Lee,Mercer
2018,34021,25027,955,Mercer,Worcester
2018,32009,34021,30,Esmeralda,Mercer
2018,34021,51127,957,Mercer,New Kent
2018,40067,34021,639,Jefferson,Mercer
2018,16017,34025,96,Bonner,Monmouth
2018,34025,56001,474,Monmouth,Albany
2018,34025,22083,124,Monmouth,Richland
2018,20125,34025,270,Montgomery,Monmouth
2018,06063,34025,105,Plumas,Monmouth
2018,34009,45065,672,Cape May,McCormick
2018,26117,34009,600,Montcalm,Cape May
2018,55061,34009,326,Kewaunee,Cape May
2018,34041,02188,959,Warren,Northwest Arctic
2018,24033,34041,434,Prince George's,Warren
2018,34041,48061,505,Warren,Cameron
2018,34041,22003,12,Warren,Allen
2018,45071,34041,334,Newberry,Warren
2018,34011,29225,251,Cumberland,Webster
2018,34011,72073,979,Cumberland,Jayuya
2018,34033,17111,392,Salem,McHenry
2018,48471,34033,205,Walker,Salem
2018,34033,02110,42,Salem,Juneau
2018,34033,33015,108,Salem,Rockingham
2018,34031,02198,132,Passaic,Prince of Wales-Hyder
2018,30089,34031,142,Sanders,Passaic
2018,72045,34031,908,Comerío,Passaic
2018,49011,34031,733,Davis,Passaic
2018,26035,34031,798,Clare,Passaic
2018,34027,02013,512,Morris,Aleutians East
2018,34027,12035,89,Morris,Flagler
2018,45023,34027,834,Chester,Morris
2018,33007,34027,480,Coos,Morris
2018,16015,34023,211,Boise,Middlesex
2018,34023,16005,313,Middlesex,Bannock
2018,33001,34039,516,Belknap,Union
2018,34033,34039,348,Salem,Union
2018,34039,72045,951,Union,Comerío
2018,34039,54003,837,Union,Berkeley
2018,05027,34039,404,Columbia,Union
2018,21189,35027,906,Owsley,Lincoln
2018,35027,20001,537,Lincoln,Allen
2018,35027,38005,568,Lincoln,Benson
2018,35027,02013,452,Lincoln,Aleutians East
2018,35027,08099,423,Lincoln,Prowers
2018,04013,35061,678,Maricopa,Valencia
2018,01045,35061,181,Dale,Valencia
2018,54083,35049,238,Randolph,Santa Fe
2018,35049,26035,735,Santa Fe,Clare
2018,02230,35049,204,Skagway,Santa Fe
2018,48329,35005,50,Midland,Chaves
2018,35005,13319,884,Chaves,Wilkinson
2018,35005,69110,464,Chaves,Saipan
2018,35005,01005,613,Chaves,Barbour
2018,35023,37151,940,Hidalgo,Randolph
2018,46005,35023,742,Beadle,Hidalgo
2018,35019,34009,382,Guadalupe,Cape May
2018,39125,35019,593,Paulding,Guadalupe
2018,35019,27057,839,Guadalupe,Hubbard
2018,35019,30079,84,Guadalupe,Prairie
2018,35019,55045,244,Guadalupe,Green
2018,35047,78030,572,San Miguel,St. Thomas
2018,19083,35047,203,Hardin,San Miguel
2018,35047,06089,34,San Miguel,Shasta
2018,04011,35047,485,Greenlee,San Miguel
2018,41011,35047,901,Coos,San Miguel
2018,40047,35017,535,Garfield,Grant
2018,35017,38051,378,Grant,McIntosh
2018,36043,35017,195,Herkimer,Grant
2018,54069,35037,815,Ohio,Quay
2018,51117,35037,118,Mecklenburg,Quay
2018,28123,35037,687,Scott,Quay
2018,53061,35037,480,Snohomish,Quay
2018,35037,47023,720,Quay,Chester
2018,35031,16027,415,McKinley,Canyon
2018,35031,34041,348,McKinley,Warren
2018,35031,06087,791,McKinley,Santa Cruz
2018,25005,35031,942,Bristol,McKinley
2018,35031,31169,621,McKinley,Thayer
2018,02110,36047,703,Juneau,Kings
2018,36047,16039,549,Kings,Elmore
2018,36047,06101,491,Kings,Sutter
2018,22125,36047,18,West Feliciana,Kings
2018,08029,36105,467,Delta,Sullivan
2018,50009,36105,377,Essex,Sullivan
2018,36105,21039,886,Sullivan,Carlisle
2018,36105,18165,84,Sullivan,Vermillion
2018,38045,36001,392,LaMoure,Albany
2018,36001,48423,79,Albany,Smith
2018,36061,16027,798,New York,Canyon
2018,09001,36061,614,Fairfield,New York
2018,06031,36061,565,Kings,New York
2018,60010,36061,248,Eastern,New York
2018,36073,19149,421,Orleans,Plymouth
2018,26127,36073,72,Oceana,Orleans
2018,36073,44003,72,Orleans,Kent
2018,56005,36095,601,Campbell,Schoharie
2018,36095,06011,636,Schoharie,Colusa
2018,22003,36095,186,Allen,Schoharie
2018,36123,10005,215,Yates,Sussex
2018,36123,49033,146,Yates,Rich
2018,54025,36123,250,Greenbrier,Yates
2018,36123,40135,882,Yates,Sequoyah
2018,36123,54057,996,Yates,Mineral
2018,34021,36023,227,Mercer,Cortland
2018,36023,20133,369,Cortland,Neosho
2018,50009,36043,906,Essex,Herkimer
2018,25009,36043,681,Essex,Herkimer
2018,36073,36043,19,Orleans,Herkimer
2018,36043,47177,724,Herkimer,Warren
2018,35031,36025,325,McKinley,Delaware
2018,36025,39055,745,Delaware,Geauga
2018,50015,36025,56,Lamoille,Delaware
2018,39071,36025,289,Highland,Delaware
2018,46023,36025,62,Charles Mix,Delaware
2018,37175,29181,839,Transylvania,Ripley
2018,24001,37175,893,Allegany,Transylvania
2018,37175,50013,941,Transylvania,Grand Isle
2018,22095,37175,144,St. John the Baptist,Transylvania
2018,37175,02068,43,Transylvania,Denali
2018,35019,37023,221,Guadalupe,Burke
2018,37023,28081,264,Burke,Lee
2018,37023,27017,950,Burke,Carlton
2018,23031,37023,721,York,Burke
2018,72057,37023,34,Guayama,Burke
2018,37199,05007,704,Yancey,Benton
2018,48329,37199,118,Midland,Yancey
2018,37199,42019,435,Yancey,Butler
2018,48061,37199,994,Cameron,Yancey
2018,27119,37061,166,Polk,Duplin
2018,37061,72009,107,Duplin,Aibonito
2018,05035,37061,598,Crittenden,Duplin
2018,37061,24013,900,Duplin,Carroll
2018,22023,37177,209,Cameron,Tyrrell
2018,28039,37177,757,George,Tyrrell
2018,37177,72101,680,Tyrrell,Morovis
2018,37177,33013,756,Tyrrell,Merrimack
2018,24027,37177,163,Howard,Tyrrell
2018,22001,37195,895,Acadia,Wilson
2018,37195,49049,962,Wilson,Utah
2018,37195,32027,558,Wilson,Pershing
2018,37071,45051,497,Gaston,Horry
2018,37071,55099,121,Gaston,Price
2018,37071,49057,380,Gaston,Weber
2018,09005,37071,1000,Litchfield,Gaston
2018,37057,10001,887,Davidson,Kent
2018,37057,31089,473,Davidson,Holt
2018,54083,37057,471,Randolph,Davidson
2018,60010,37057,510,Eastern,Davidson
2018,37193,22001,537,Wilkes,Acadia
2018,27167,37193,696,Wilkin,Wilkes
2018,37193,48329,77,Wilkes,Midland
2018,45065,37193,59,McCormick,Wilkes
2018,41037,37151,488,Lake,Randolph
2018,37151,51117,211,Randolph,Mecklenburg
2018,69100,37151,766,Rota,Randolph
2018,41013,37151,765,Crook,Randolph
2018,38013,02198,93,Burke,Prince of Wales-Hyder
2018,38013,04011,322,Burke,Greenlee
2018,29163,38021,161,Pike,Dickey
2018,11001,38021,406,District of Columbia,Dickey
2018,33017,38071,867,Strafford,Ramsey
2018,38071,56031,568,Ramsey,Platte
2018,09007,38071,865,Middlesex,Ramsey
2018,05027,38077,996,Columbia,Richland
2018,31017,38077,368,Brown,Richland
2018,38023,37177,373,Divide,Tyrrell
2018,38023,53067,968,Divide,Thurston
2018,38023,25007,15,Divide,Dukes
2018,21231,38023,989,Wayne,Divide
2018,45069,38023,509,Marlboro,Divide
2018,38043,37023,958,Kidder,Burke
2018,16029,38043,340,Caribou,Kidder
2018,06051,38043,922,Mono,Kidder
2018,38043,45071,251,Kidder,Newberry
2018,56001,38009,447,Albany,Bottineau
2018,38009,10005,822,Bottineau,Sussex
2018,33015,38009,215,Rockingham,Bottineau
2018,32007,38009,802,Elko,Bottineau
2018,28079,38005,934,Leake,Benson
2018,13095,38005,519,Dougherty,Benson
2018,19155,38005,1000,Pottawattamie,Benson
2018,47023,38005,526,Chester,Benson
2018,05097,38045,781,Montgomery,LaMoure
2018,32011,38045,688,Eureka,LaMoure
2018,02068,38045,717,Denali,LaMoure
2018,38045,20125,769,LaMoure,Montgomery
2018,38051,26087,68,McIntosh,Lapeer
2018,38005,38051,722,Benson,McIntosh
2018,38051,46023,849,McIntosh,Charles Mix
2018,21165,38051,530,Menifee,McIntosh
2018,39119,32029,64,Muskingum,Storey
2018,19103,39119,572,Johnson,Muskingum
2018,48053,39119,667,Burnet,Muskingum
2018,53009,39071,609,Clallam,Highland
2018,48433,39071,809,Stonewall,Highland
2018,21159,39071,928,Martin,Highland
2018,39071,16075,373,Highland,Payette
2018,39071,33017,779,Highland,Strafford
2018,41039,39055,104,Lane,Geauga
2018,39055,18049,244,Geauga,Fulton
2018,21159,39055,937,Martin,Geauga
2018,38023,39055,763,Divide,Geauga
2018,39047,40075,639,Fayette,Kiowa
2018,60050,39047,496,Western,Fayette
2018,06051,39057,860,Mono,Greene
2018,39057,48061,515,Greene,Cameron
2018,37061,39057,815,Duplin,Greene
2018,18137,39057,646,Ripley,Greene
2018,39011,31173,16,Auglaize,Thurston
2018,39011,02158,147,Auglaize,Kusilvak
2018,39011,54105,910,Auglaize,Wirt
2018,26059,39125,802,Hillsdale,Paulding
2018,39125,28153,465,Paulding,Wayne
2018,16037,39107,996,Custer,Mercer
2018,04023,39107,979,Santa Cruz,Mercer
2018,50011,39143,349,Franklin,Sandusky
2018,39143,47177,877,Sandusky,Warren
2018,39143,42083,543,Sandusky,McKean
2018,39143,35027,801,Sandusky,Lincoln
2018,39143,37177,779,Sandusky,Tyrrell
2018,05027,39053,402,Columbia,Gallia
2018,34023,39053,293,Middlesex,Gallia
2018,39053,24001,921,Gallia,Allegany
2018,50003,39053,980,Bennington,Gallia
2018,40047,48329,901,Garfield,Midland
2018,40047,26065,802,Garfield,Ingham
2018,40067,12041,326,Jefferson,Gilchrist
2018,28091,40067,183,Marion,Jefferson
2018,04013,40111,215,Maricopa,Okmulgee
2018,40111,32510,629,Okmulgee,Carson City
2018,16017,40111,761,Bonner,Okmulgee
2018,39053,40111,321,Gallia,Okmulgee
2018,40059,34009,689,Harper,Cape May
2018,33013,40059,703,Merrimack,Harper
2018,78030,40059,379,St. Thomas,Harper
2018,40081,46029,693,Lincoln,Codington
2018,41019,40081,774,Douglas,Lincoln
2018,40081,47113,232,Lincoln,Madison
2018,35017,40081,289,Grant,Lincoln
2018,40081,05101,162,Lincoln,Newton
2018,05109,40135,328,Pike,Sequoyah
2018,05101,40135,423,Newton,Sequoyah
2018,02110,40135,932,Juneau,Sequoyah
2018,56031,40135,882,Platte,Sequoyah
2018,51540,40135,987,Charlottesville,Sequoyah
2018,40025,19173,254,Cimarron,Taylor
2018,40025,37151,99,Cimarron,Randolph
2018,40025,53067,702,Cimarron,Thurston
2018,40025,22127,132,Cimarron,Winn
2018,40025,47125,13,Cimarron,Montgomery
2018,54069,40153,113,Ohio,Woodward
2018,40153,35047,43,Woodward,San Miguel
2018,45007,40153,285,Anderson,Woodward
2018,54007,40153,204,Braxton,Woodward
2018,40153,56001,958,Woodward,Albany
2018,40037,35017,337,Creek,Grant
2018,40037,29113,133,Creek,Lincoln
2018,40037,42083,959,Creek,McKean
2018,06011,40075,429,Colusa,Kiowa
2018,40075,53009,799,Kiowa,Clallam
2018,50021,40075,654,Rutland,Kiowa
2018,40075,42019,731,Kiowa,Butler
2018,41027,31043,296,Hood River,Dakota
2018,17059,41027,293,Gallatin,Hood River
2018,37195,41027,302,Wilson,Hood River
2018,41027,18093,140,Hood River,Lawrence
2018,41027,28079,938,Hood River,Leake
2018,41011,29113,199,Coos,Lincoln
2018,41011,26089,106,Coos,Leelanau
2018,41039,41011,75,Lane,Coos
2018,02198,41011,515,Prince of Wales-Hyder,Coos
2018,36025,41011,568,Delaware,Coos
2018,32510,41061,851,Carson City,Union
2018,23029,41061,658,Washington,Union
2018,41061,39053,861,Union,Gallia
2018,41061,06031,644,Union,Kings
2018,46005,41061,708,Beadle,Union
2018,41019,72045,67,Douglas,Comerío
2018,41019,18081,352,Douglas,Johnson
2018,41031,30099,517,Jefferson,Teton
2018,29033,41031,524,Carroll,Jefferson
2018,41031,23003,571,Jefferson,Aroostook
2018,41031,36001,299,Jefferson,Albany
2018,38005,41007,892,Benson,Clatsop
2018,09013,41007,334,Tolland,Clatsop
2018,04021,41007,572,Pinal,Clatsop
2018,30047,41007,851,Lake,Clatsop
2018,41007,21231,388,Clatsop,Wayne
2018,41039,34021,317,Lane,Mercer
2018,41039,49033,35,Lane,Rich
2018,41039,06051,451,Lane,Mono
2018,41059,56031,1000,Umatilla,Platte
2018,30057,41059,687,Madison,Umatilla
2018,41059,16031,352,Umatilla,Cassia
2018,41013,10005,196,Crook,Sussex
2018,41013,51181,419,Crook,Surry
2018,41013,12095,420,Crook,Orange
2018,41037,24031,35,Lake,Montgomery
2018,41037,09009,897,Lake,New Haven
2018,51181,42029,689,Surry,Chester
2018,42029,01071,750,Chester,Jackson
2018,42029,29181,306,Chester,Ripley
2018,18137,42033,680,Ripley,Clearfield
2018,31173,42033,404,Thurston,Clearfield
2018,04012,42019,648,La Paz,Butler
2018,41013,42019,488,Crook,Butler
2018,42083,49033,602,McKean,Rich
2018,42083,29225,975,McKean,Webster
2018,41019,42083,699,Douglas,McKean
2018,42083,24001,835,McKean,Allegany
2018,42083,50001,183,McKean,Addison
2018,53009,42073,539,Clallam,Lawrence
2018,06065,42073,34,Riverside,Lawrence
2018,31097,42073,213,Johnson,Lawrence
2018,42073,18165,326,Lawrence,Vermillion
2018,42099,56039,697,Perry,Teton
2018,72057,42099,327,Guayama,Perry
2018,42099,02013,227,Perry,Aleutians East
2018,42099,56033,915,Perry,Sheridan
2018,42041,19155,71,Cumberland,Pottawattamie
2018,42041,37057,65,Cumberland,Davidson
2018,18171,42041,327,Warren,Cumberland
2018,29181,42041,490,Ripley,Cumberland
2018,42041,21189,442,Cumberland,Owsley
2018,20001,42117,16,Allen,Tioga
2018,42117,53023,973,Tioga,Garfield
2018,42117,41061,531,Tioga,Union
2018,39107,42117,777,Mercer,Tioga
2018,42085,45051,640,Mercer,Horry
2018,08029,42085,437,Delta,Mercer
2018,42085,05109,514,Mercer,Pike
2018,32005,42085,759,Douglas,Mercer
2018,47089,42129,293,Jefferson,Westmoreland
2018,42129,21165,772,Westmoreland,Menifee
2018,20025,42129,94,Clark,Westmoreland
2018,42129,05051,289,Westmoreland,Garland
2018,44003,56015,515,Kent,Goshen
